ID_REF,GSM2040049,GSM2040050,GSM2040051,GSM2040052,GSM2040053,GSM2040054,GSM2040055,GSM2040056,GSM2040057,GSM2040058,GSM2040059,GSM2040060,GSM2040061,GSM2040062,GSM2040063,GSM2040064,GSM2040065,GSM2040066,GSM2040067,GSM2040068,GSM2040069,GSM2040070,GSM2040071,GSM2040072,GSM2040073,GSM2040074,GSM2040075,GSM2040076,GSM2040077,GSM2040078,GSM2040079,GSM2040080,GSM2040081,GSM2040082,GSM2040083,GSM2040084,GSM2040085,GSM2040086,GSM2040087,GSM2040088,GSM2040089,GSM2040090,GSM2040091,GSM2040092,GSM2040093,GSM2040094,GSM2040095,GSM2040096,GSM2040097,GSM2040098,GSM2040099,GSM2040100,GSM2040101,GSM2040102,GSM2040103,GSM2040104,GSM2040105,GSM2040106,GSM2040107,GSM2040108,GSM2040109,GSM2040110,GSM2040111,GSM2040112,GSM2040113,GSM2040114,GSM2040115,GSM2040116,GSM2040117,GSM2040118,GSM2040119,GSM2040120,GSM2040121,GSM2040122,GSM2040123,GSM2040124,GSM2040125,GSM2040126,GSM2040127,GSM2040128,GSM2040129,GSM2040130,GSM2040131,GSM2040132,GSM2040133,GSM2040134,GSM2040135,GSM2040136,GSM2040137,GSM2040138,GSM2040139,GSM2040140,GSM2040141,GSM2040142,GSM2040143,GSM2040144,GSM2040145,GSM2040146,GSM2040147,GSM2040148,GSM2040149,GSM2040150,GSM2040151
"""1554608_at""",8.5215444,6.878023125,7.757510655,6.207998469,8.765738742,7.743753228,8.279561073,8.267113877,7.734991056,7.181008923,7.705265186,8.569526448,8.003097118,7.462550024,7.071522727,7.71353602,8.063613422,7.957326085,7.751287057,6.986877497,7.646802589,7.410629431,7.918864259,7.67087687,7.40171303,7.272148579,7.924994284,8.83881388,7.573688105,7.31811264,8.284778495,8.05238736,7.178688183,7.405184282,6.78125308,8.554287985,7.632057582,7.795884746,7.46262661,8.018130935,7.930785105,8.017428425,8.049371295,7.600114712,7.887481633,8.0234488,7.726632089,7.84480412,7.809984199,7.758755776,7.611695537,7.23838285,7.199017852,6.976309024,7.301320627,7.785332928,7.986780034,8.219580476,7.625561877,8.872068808,6.766388044,8.084845872,5.950276899,7.970833743,8.027454632,7.752644503,7.321773044,7.292467334,6.831420707,7.980895479,8.5609341,7.830078289,7.578239791,7.836749508,7.822692297,7.949921964,7.634468633,7.669748565,8.425383188,8.156014964,8.083465463,7.325924778,6.404581853,7.551316659,7.250754441,7.746211286,8.313224307,7.367165545,7.988976227,7.481735417,7.220549466,7.899353597,7.467186289,8.643687002,7.689729756,7.972797596,8.215942629,7.225088794,7.485809173,7.72604438,7.024310823,7.486740317,6.943301276
"""1554609_at""",7.031243044,7.537555803,7.605512982,7.612470768,7.284667031,8.211732416,6.68085606,7.727021677,7.59052698,6.851128379,7.523892796,7.306060562,7.928604034,7.549152114,7.611578744,7.42621618,6.999293547,7.342737786,6.738108952,7.313480516,7.065682357,8.197195447,7.955307296,7.521850483,7.07826223,7.291604999,8.250047797,7.451436969,7.901357373,6.814028122,7.423447571,7.390606997,7.57770317,7.219255094,7.801159088,7.938411107,7.192434346,7.565061537,7.129559696,7.831350939,6.934183837,7.618156397,8.160061077,7.422752865,7.73100517,7.705134628,6.881768695,7.641715869,7.73414916,8.048368453,7.477779274,7.878682848,6.988664337,7.725795131,7.962133312,8.073161055,7.868442425,7.667406754,7.538054044,7.221678873,7.529520358,6.886978734,8.056902138,7.496104241,6.371544114,7.314838878,6.553308254,6.809920369,7.456851041,7.572658579,6.936864329,7.337541503,8.01451445,7.406373929,8.448400251,7.499841118,8.277285255,7.2980268,7.433397237,7.673492045,7.225598242,7.833497245,7.501531739,7.398766134,7.395022616,7.392044864,7.012441791,7.064997823,7.942392843,7.640275175,7.502818341,7.492377369,6.885076793,7.137192742,7.578204075,7.254342364,7.927928744,7.871221813,8.280048132,7.60358809,7.673513866,7.697365261,7.178286109
"""1554621_at""",8.020585755,6.912668769,7.479368787,7.124472836,6.904327712,6.585351801,7.197467757,6.929190479,7.220715806,7.494206244,7.549626154,7.11813684,7.369170586,6.960309039,6.596098933,6.575005682,7.735695896,6.620491154,7.137385434,6.811834298,7.420552505,6.616204213,7.127400764,7.089964653,7.52523279,7.175381155,6.705393694,7.155683218,7.047482295,7.191964407,7.169773401,6.91145203,6.70957902,7.00232909,6.843170043,7.055592236,8.295600794,7.168756203,7.256372606,7.754581768,7.332172644,7.562144842,6.359154328,6.793109372,7.222213757,7.133549027,7.069961189,6.793443657,7.078917223,7.149222085,7.178553094,7.558848663,7.702369099,7.622996253,7.03536851,7.038615072,7.298675893,7.071192644,7.068953636,6.778218401,6.870801396,6.167528872,7.34894163,7.261508354,6.682500794,7.459818477,7.156417172,6.547504819,7.592528562,7.835254815,6.932554894,7.071555142,7.421584159,7.268646886,7.247803015,6.598189614,6.970419203,7.09955904,7.507926227,6.984109556,6.563285382,7.669613881,7.055891405,7.57353474,7.009023531,7.409981135,6.643278159,7.7139241,7.203277289,7.763137419,7.905424306,7.097959744,6.933761758,6.660368955,7.153233421,6.885160597,7.404534787,6.109435569,7.218335533,7.494523579,6.950352878,7.198047479,7.320406989
"""1554627_a_at""",8.487096692,7.803454923,8.101724355,8.051459038,8.244217355,8.027204559,8.274911817,8.193199313,8.147389685,7.451202496,8.171560528,7.988899209,8.167796902,8.398776933,8.199829542,7.760907105,7.128701559,7.589346417,7.948168411,8.170235725,8.08015571,7.420378122,8.041314664,7.961118308,8.272280169,8.340641262,7.237096936,7.924097936,8.342852962,8.083885441,7.99180621,7.480010404,7.684735908,8.01149637,8.133958431,8.228106083,8.399058399,8.232930824,8.409602716,7.769868115,8.228106083,8.105009984,7.76245336,8.03146528,8.335059297,8.318348969,7.966272963,7.507173578,8.153467283,8.303377287,8.208041479,7.720351012,7.323263368,8.18872318,8.005778885,7.528327116,7.965983188,7.91063626,8.041904105,7.863982567,8.214223335,7.88803385,7.642208491,8.064796289,8.283093072,8.276729205,8.552106369,8.554172813,8.219847611,8.305333143,8.189503509,8.254977161,8.225394382,7.720094403,7.617315996,8.012115592,7.924998656,7.294838235,7.840270734,8.002544693,8.46281794,7.929131545,7.948817144,7.997759243,8.118156806,8.409180124,8.130119523,8.511702388,7.238918889,7.982344176,7.913614416,7.981471725,8.31271233,8.32153378,8.075114811,8.283824505,8.45404941,7.627062695,8.065905605,7.704032271,7.941920608,8.271997945,8.160905837
"""1554628_at""",8.268599655,7.72569432,8.230766963,7.960569217,7.368777118,8.284685347,8.449048823,7.656803415,7.784793554,7.953385869,7.771292321,7.677822249,8.046682848,7.835262015,7.771984692,8.09947613,8.374520472,7.859927729,8.371491349,7.578749999,7.985330252,8.499522374,8.105671307,7.685775656,7.995630843,7.93417143,8.52866551,8.197036715,7.712238964,7.711711771,7.691249759,8.829927365,7.827322933,7.744304196,8.15447311,7.837390832,8.073138055,8.195875933,8.221454766,7.956861313,8.256848943,7.92528699,7.984336918,7.740897367,8.219104859,7.878356766,8.159161129,7.600656286,7.772727768,7.959542691,8.169345744,8.43210879,7.948970092,8.470034353,7.958475731,7.548181274,7.679126313,7.963131555,7.687274005,7.814533184,7.914148411,7.838297284,8.454126956,8.104067216,8.423864102,8.135848198,8.213651205,7.724551472,8.029137591,8.015642838,7.565893351,8.457681039,7.703108903,7.798479382,7.883530344,7.78770626,8.307084135,8.037765815,7.834097112,7.799499993,8.341784928,7.648562886,8.121673038,8.028797387,8.609525356,7.6087345,8.255848281,8.119823392,8.160529188,7.928313027,7.608373092,8.435557909,8.112365059,7.909844864,7.918239483,7.675739913,7.69284395,8.331254762,7.948355181,7.936812579,8.120339947,8.006487921,7.989908547
"""1554636_at""",6.923512366,6.913362933,6.969085083,7.163104485,7.795891575,7.511647044,7.117374413,7.687788307,7.576162822,8.90935778,6.349025511,7.457044666,7.217628186,7.288813292,7.07687364,7.724627791,6.318891921,6.749555798,6.166807776,7.763733042,6.859026041,7.504640253,6.39868556,7.507181565,7.025784501,7.562441158,6.681376244,7.571198419,7.21747202,6.981825199,6.773273676,6.459516268,8.544945413,7.615450687,7.986877699,7.361906456,6.587901834,6.982517305,6.603592484,6.977214089,7.72779955,7.001088802,7.336529255,7.370327072,6.979777401,8.145404044,6.946184973,8.34991965,7.966720912,7.012757202,6.611485942,6.712059019,8.12773994,7.509700516,6.524696993,7.625997708,7.467020773,7.288031328,7.001015168,7.074734722,7.036343375,7.60077786,6.091875397,6.926274567,7.145697451,6.922614719,6.166504094,6.803941947,6.670164084,7.171383782,7.795541679,7.087628025,6.568920861,8.296761377,7.451446205,7.46472616,6.923272143,7.883299895,6.996567041,7.281436481,7.81092539,6.777455604,7.353095645,7.626320863,7.132332824,7.229937345,6.786025092,7.192729166,8.185087857,7.854652581,6.967858367,6.966184268,6.457816172,6.82093624,7.88917091,6.211883041,7.235953381,7.552278394,8.055464755,8.135582355,7.279639396,6.712916988,6.650576726
"""1554640_at""",4.632905748,5.944618383,6.327715984,6.816977902,6.389646153,7.216338838,6.772531212,6.771098527,7.760490499,6.71337687,6.50662252,7.46168614,7.436614152,7.16302741,6.596523502,6.912699167,6.179880803,7.468726566,5.657040331,7.843488336,7.079320575,7.702761498,6.208807582,7.099620353,6.478922643,6.960765151,7.550147403,6.66509538,6.525465828,6.536511995,6.97573254,7.214285301,7.253887275,7.473365157,7.579299598,7.521152309,4.415295012,7.020042445,5.869871548,6.663070121,6.598233121,6.745050198,6.904230817,6.833623394,7.029072649,7.086483391,6.060559019,7.575087815,6.989052346,7.463610648,6.604456119,6.23134204,6.693080467,7.632944465,7.494266869,7.451125205,7.318132944,7.205875437,6.844800892,6.032355296,6.389082232,6.258653946,7.886332066,6.459089893,6.446827404,6.531505974,6.373289596,6.825117262,7.647042877,6.931788836,6.377318805,6.458046242,6.759935551,7.592031936,8.800707282,6.537879193,7.294726872,6.238333893,5.787177092,6.268303221,6.202558438,6.985793479,6.954262818,6.892319604,6.70615453,5.875374878,6.882764919,6.142850076,7.836022091,7.425199798,6.456144068,6.647176877,6.099738254,6.227948786,7.018978573,6.999158587,5.606893074,8.136241785,7.608977076,7.253544565,6.266880901,6.794057128,7.00225546
"""1554652_s_at""",7.266560134,6.514514342,7.822324927,6.970372572,5.853877904,5.594683237,7.670048752,6.348432556,5.850200279,7.436174046,7.088303515,5.866593882,6.098850891,6.783335093,5.738878276,5.205871614,7.139200931,5.287483225,6.602589393,6.368645749,6.262831131,5.09537315,6.053000443,5.866850647,6.911008118,7.683107136,5.887434038,5.58487817,6.988945231,7.346833482,6.080046536,5.066404186,5.652365868,5.785285387,6.400864795,6.956224438,7.600599446,5.966469815,7.661248112,7.426151316,5.520238197,6.047305389,6.17567998,5.903726012,7.415283676,6.453748355,7.951397819,6.225883372,7.351481481,5.686694425,6.406857585,6.689080721,5.084581798,5.327161917,5.803097741,5.317717874,6.176027612,5.822644713,6.386871356,6.064565946,6.960322411,6.680844637,5.886886166,6.645045127,6.220173021,6.757328581,7.131997138,6.533777614,5.814713708,7.272234894,7.087105783,7.646582108,6.583648647,5.46500267,5.151274761,5.877684184,5.901502562,5.691854168,6.17159515,6.701922739,7.178903652,6.918434864,5.269753303,5.734569465,6.481628297,6.946320576,6.269620118,7.399342932,5.00956309,5.589363153,6.342273255,5.719492104,7.585760609,6.619723592,6.502044336,7.044791737,6.252062373,6.205721843,5.854462602,5.324856546,5.992693735,6.183885474,7.170276754
"""1554655_a_at""",5.950730392,6.652408928,6.411112065,6.248789632,5.769533258,7.280913552,6.086996529,6.480603109,5.377514998,6.656206969,6.424646607,6.086190984,6.147879033,6.069410832,5.888697157,6.227244851,6.328615809,5.861328757,6.748370755,5.946922312,6.037942795,7.355542213,6.744450344,5.834165593,5.999344996,5.712717412,6.957896974,6.347684143,5.794449016,6.176445777,6.205380574,6.223191018,6.219897604,6.108065481,6.587272702,6.347809581,5.856240877,6.715184679,5.693838903,6.138768605,6.16964647,6.283216157,5.911910209,5.803971198,5.976585353,5.625259916,6.07989225,6.45909415,6.420354064,6.46524337,6.152555533,6.099159806,5.363200657,6.604420717,6.327705816,5.777453112,6.37710455,6.962817756,6.675239234,6.051298376,7.533772835,6.272772784,6.768502404,5.918372737,5.719752931,5.978450476,6.717689581,6.52662386,6.450817099,6.118402332,5.373583676,5.59049741,7.42384344,6.207706054,6.242286504,6.269415275,6.607884531,5.260769799,5.740704534,6.473055705,6.58681025,6.080561772,6.426832005,6.634664005,6.418216001,6.068793736,6.416155761,5.906737865,6.299769867,6.227570959,6.357363653,5.49106861,5.757175782,5.918658836,6.019884277,5.567584755,6.186694987,6.195513174,6.692454769,6.147013144,7.228251502,6.415324863,6.947171783
"""1554665_at""",5.425404432,5.405609197,4.891857474,5.477987436,6.273908078,5.434663654,4.296815575,4.899528387,5.698166015,4.998300273,5.966704005,6.16865013,6.035640043,6.339110804,6.129580587,6.82736262,6.169865627,5.554507565,5.968961356,5.49637072,6.345012644,6.515589936,5.275389563,5.357627449,4.450092587,5.679403405,6.617281945,6.206799939,6.064342699,5.667460973,4.767137522,5.850525902,6.103952094,6.19069665,6.086361778,6.505136939,4.835941616,5.717216437,5.290700707,5.594636235,6.229220272,4.871499183,6.002179553,6.243292524,5.449249491,5.710197676,6.036292089,6.421962607,6.630236796,6.297845722,5.053770712,6.604081433,6.412396525,5.483638951,6.260186842,6.107129531,5.862649538,5.762629492,6.218289825,5.690096795,5.724122985,5.932033905,5.871731262,5.063821152,5.652074646,6.186012132,5.223473404,6.259744812,4.968850879,5.685993721,5.18805125,5.323742225,6.168932809,6.611957236,6.318023032,5.334405007,6.093821533,4.341765151,5.438521896,5.697505751,6.120714389,5.788469659,6.708677159,6.308870024,6.723303099,5.887750529,6.062195182,4.762646808,6.415992844,6.390802189,5.457122761,6.131401648,5.181470184,5.491071457,6.389086697,5.599508648,6.277037942,5.525020153,6.663294648,6.790963414,5.446739516,5.827037142,5.885995915
"""1554667_s_at""",8.864842163,8.946534395,8.72714301,9.045660198,8.992909177,8.697024156,8.590884374,9.378182948,8.896551245,7.811199799,8.968093836,8.791754139,8.624821426,8.475855109,8.917263114,8.53050403,8.411431413,9.064534286,9.037821045,8.626852542,8.69795414,8.522754694,8.310194977,8.381403014,9.033238621,8.879599309,8.480923963,8.547448662,8.921370688,9.315430581,8.950944058,8.603045049,8.325085558,9.010775833,8.643506826,8.340473947,8.580123883,9.134105865,9.363955488,8.700855844,9.110969477,8.607241882,8.567640995,8.438292444,8.348073813,8.849125152,8.809390362,8.17024971,8.890715688,8.766162403,9.003370368,8.987541949,8.560611276,8.803713963,8.872485716,8.682217201,8.458545263,8.84028307,8.664314713,8.237493201,8.613008802,9.018216334,8.90960063,8.926302341,9.35727199,8.80628919,8.905793605,8.634378254,8.808757622,8.982221092,9.070187043,9.133468671,8.314397953,8.764774646,8.932515841,8.42345778,8.456893818,8.471686125,8.536201969,8.36309339,8.972010758,9.138629938,9.097564201,9.260368531,8.713610777,8.646263706,9.347135185,8.681611126,8.69149215,8.91762582,9.248264668,8.302951784,8.740302423,8.666336765,8.70402571,9.023454966,8.56756878,7.896052401,8.881437372,8.677634622,8.923274749,9.06661631,9.052935311
"""1554671_a_at""",9.828914026,10.13031873,8.904518299,10.24718685,9.377592465,8.84968344,8.783535691,9.348491837,9.307588176,8.306795893,8.947009704,9.108671546,8.21949401,10.03703214,9.459898917,9.591188381,9.504110925,9.621319574,10.26050282,9.716734884,9.290511186,9.368086849,8.243387224,9.360319451,9.673571746,8.982575028,8.762918024,9.366710348,9.04018465,9.23503715,9.401830635,9.589912838,9.600424716,9.862756538,9.421323601,9.985505421,9.663362924,9.46230662,8.928263866,8.725211636,9.034912278,9.389255719,8.981155331,8.866056917,8.554264628,8.90360245,9.576671024,9.337046249,9.148745989,9.210997658,9.350070535,9.878105966,8.792896025,9.075787916,9.271372946,8.923580379,9.174573809,8.833845261,9.87424283,10.0196071,8.428547162,9.849408388,9.814750544,8.978436902,9.621152269,9.56054755,9.959852528,9.566412435,9.06323066,8.783140066,9.094555166,7.88118807,9.178517758,9.950220092,9.778096778,9.368617677,9.634499218,10.59689178,9.304406091,9.194879698,8.722536297,9.175719004,9.778635,8.757843644,8.708757821,8.875644173,10.04980036,9.047429628,10.17399946,9.903796096,9.534211111,9.051836689,8.825746069,9.157768692,9.503915582,9.402896368,9.462156879,8.21830024,8.792277697,9.41067495,8.999740661,8.542851331,9.477099944
"""1554677_s_at""",7.633540778,7.416939538,7.530001705,7.382099905,6.818875622,7.269322629,7.026179193,8.011215516,6.682192082,7.72774934,7.099209732,6.81253162,7.343101351,7.354438545,6.811154188,7.202689339,7.521306663,6.600380412,7.552815429,6.790956091,6.826409702,7.639823261,6.988755829,7.239062815,7.317823687,7.503147152,7.097136174,7.130794666,7.342618776,7.702466259,7.172336502,7.22076079,7.018228458,6.978162648,7.206487082,6.606219829,8.00620046,7.290071854,7.190853744,7.391200012,7.198642973,7.285571136,6.903395841,7.348066826,7.618538464,7.490352662,7.332329691,7.428492798,7.895625044,7.149980875,7.370148778,6.71344598,7.126605258,6.810939407,7.723443671,7.105795257,7.527411567,7.516578964,6.802007261,6.53195237,7.25783179,6.415454376,7.3977054,7.135347358,6.753640639,7.823297596,7.235411008,7.250703642,7.712877553,7.282275511,7.263972516,7.107794986,7.432552734,6.381214247,6.905739553,6.622765616,6.860945381,7.227222826,7.434937737,7.032054302,7.285887944,7.614258126,6.781231021,7.585238245,7.334776207,7.320035658,7.04498049,8.202092069,6.500531601,7.034068102,7.298997906,7.252552944,7.402434707,6.872671859,7.781928751,7.181530856,7.401660624,6.651574488,7.144665168,6.54610572,7.67558914,7.272775855,7.625951087
"""1554678_s_at""",12.40986499,12.11843109,11.8566603,12.16650259,11.69697581,11.71898491,12.57224638,12.311041,12.16698702,11.88262582,11.98096538,12.25893209,11.56231981,12.05526124,11.95848777,12.26590791,11.77721356,11.99083187,12.10052304,12.23771993,12.30451771,11.6797747,11.50222375,11.83707735,12.20889672,12.20866485,11.40170281,12.04373974,12.28102679,11.85904804,12.17876225,12.49751355,12.09011914,12.20270055,11.91036023,11.89296064,11.83699378,12.12203687,11.86268802,11.46039158,12.48742843,12.0681757,11.91180096,11.85561245,11.97435087,11.935651,11.82754806,11.78213495,11.76495694,12.00317832,12.18522566,12.21109139,12.15965611,12.35888145,11.95588946,11.3094437,11.75587432,12.22125998,11.88569658,12.12786693,12.03871902,12.20585901,12.11216979,11.93663825,12.62059918,12.10839613,12.49908941,12.2639602,12.11929768,12.32941071,12.2272804,11.70377651,11.56584322,12.27742753,12.11734688,11.75128431,11.80292323,11.73781699,11.92658593,12.08647828,12.24518189,11.9110207,12.25367362,12.22223126,12.24277207,12.39846334,12.10238415,12.22293932,11.49316531,12.15300462,11.78788896,11.96372175,12.35426494,12.05266899,12.02527795,12.19325669,11.73850655,12.13150413,11.88174499,11.85062327,12.3613336,11.73654303,12.15752071
"""1554679_a_at""",7.463597052,7.251427002,6.768434334,7.10539145,7.576610242,7.350079824,7.306131473,8.221450209,6.94151832,5.819716237,7.351681712,7.535097874,6.341371025,7.134569281,7.125815521,7.363295399,6.260876159,7.026361755,6.570280804,7.110384328,7.407516004,6.067108904,6.770310716,7.235232665,6.408287368,7.646489237,6.059595906,6.321666929,7.319054144,6.831329228,7.440269155,6.758870827,7.577863541,7.372962356,7.291837643,6.325240335,6.962471094,6.142806432,7.236780879,6.741891121,6.557286404,7.590742546,6.379332155,7.417043968,6.85225079,7.062197872,6.858293169,6.223331262,6.20315586,6.68767276,7.941927353,7.278596987,7.149146688,7.522033189,6.782097741,6.492165941,6.777693972,7.268253252,6.917385592,6.949031274,7.613180947,6.91922903,7.158159051,6.588229532,6.734578011,7.043782224,7.13594863,6.990836628,6.791940218,7.666565192,7.069157697,6.731370621,7.113532897,7.322784913,7.422501597,7.200243056,7.368945322,6.871865189,6.359637674,6.898032648,7.11799592,7.350965715,7.401716661,7.036513873,6.87150954,7.864108461,6.883371543,7.486936422,6.176516669,6.574622054,6.818863508,7.010374997,7.10180478,7.794660144,6.887611222,6.885974372,7.13161884,6.915671513,6.981613198,7.010608833,6.637290038,7.462496444,6.822254126
"""1554681_a_at""",6.833908525,6.863119627,7.013149278,6.64189443,6.567174651,6.483698057,6.7774033,6.877542608,6.685345944,7.091562829,6.852305648,7.016344242,6.847193706,6.79666437,6.778638901,6.757917276,6.921682015,6.617107378,6.686076222,6.706549063,6.898686564,6.964800693,6.528853969,6.535165836,6.935701917,6.69537611,6.889593197,6.863275922,6.967475212,6.726288704,7.035220885,6.982737973,6.635817514,6.890946753,6.827383404,6.791629007,6.95703593,6.929391955,6.477657909,6.417343782,6.791629007,6.846117338,6.642328698,6.916483819,6.770516858,6.576460762,6.534045789,6.875693845,6.880654069,6.906669936,6.563908359,6.798557306,7.027233739,6.69975775,6.894927365,6.951311948,7.043329158,6.718788812,6.842288257,6.576359533,6.874175409,7.060133181,6.651269033,6.880147923,7.001521559,6.48643244,6.801736991,6.61697032,7.311789089,6.870707803,6.700977994,6.803287624,6.757685637,7.06648185,6.79365617,6.72544975,6.694000104,6.456773686,6.617560001,6.866481757,7.001322114,6.680535724,6.799651259,6.83463899,6.892624275,6.719980868,6.45418345,6.813914223,6.461953468,6.995486008,6.648960376,6.731337661,6.994526104,6.762141878,6.957700665,6.876021493,6.896004966,6.789542797,6.54747226,6.848969631,6.670776394,6.782823463,6.846700765
"""1554683_a_at""",6.835262253,6.598738484,6.38315732,6.6884682,5.918072846,6.742760584,7.18162756,6.454461499,6.619848658,7.200726904,6.591194344,7.008944082,7.549689531,6.837775789,6.770744622,6.640459656,6.634846091,6.383328421,6.497188085,6.853027467,6.883436704,7.233935225,7.184586241,6.474836167,6.726863091,6.765680984,7.027182599,6.660536245,6.94070869,6.782101129,6.399203571,6.478727674,6.877122608,7.26714367,7.106101198,7.217577616,6.515925106,6.93054322,6.452392423,6.583568417,6.357285588,6.331212621,7.129161289,6.602371477,6.911902307,6.905718629,6.850852542,6.791714096,6.944844446,6.861083718,6.582930645,7.028605173,6.829940468,7.177688025,6.770015008,7.037262322,6.976324987,6.415296759,6.248000166,6.00054062,6.692437958,6.707166355,6.633299512,6.692213097,6.528851571,6.47348667,6.499839233,6.587709714,7.747012725,7.051524912,6.766893898,6.987274363,6.814458806,6.838512132,6.725613191,6.70643554,6.643810216,6.41532755,6.35887808,6.758659426,6.670788945,6.130347567,6.296553877,6.428738817,6.999192678,5.948452452,6.768268485,6.623006317,7.242248639,6.880330722,6.666357457,6.60089223,6.676047663,6.389623209,6.808555593,6.864105261,6.86624612,6.838189594,6.817457061,6.944669181,6.789963919,7.162135426,6.753907339
"""1554690_a_at""",7.534807951,8.280704884,8.777848611,8.471035921,7.928756877,7.828215872,7.741140828,7.007602374,7.470088625,7.973920556,7.852664169,7.312294124,6.365437566,7.58128658,7.800633178,7.521313628,8.57697854,7.911652025,8.604561233,7.299805622,7.165822505,8.692542455,6.83769279,7.924168857,7.967715757,7.377718939,8.630469023,8.211330106,7.517731119,7.697113953,7.414036418,8.86197437,7.489160389,7.723277217,6.918403963,7.641034016,8.945636481,7.493280547,7.401561494,7.51257688,7.657629099,8.148958021,8.14106105,7.290362733,7.873764329,7.590314088,7.01104118,6.927375187,7.509284842,7.221980894,8.902095437,8.30852325,7.375520667,7.128579222,8.398983935,7.154236793,7.108195144,8.354463486,8.19808414,8.266335307,8.368255698,7.782188097,8.242097523,8.244734269,7.33840339,8.623003448,8.399383407,7.31110764,6.205855755,7.379544107,7.613030449,6.318759626,7.449030704,7.947381376,7.909177967,8.32998425,8.043885272,8.705389869,8.454460779,8.344583071,7.705932039,8.441181765,7.973640294,7.59141661,7.385895542,8.391525735,7.686864942,7.391295295,7.934424807,7.695650087,8.210443245,7.874558245,8.79320372,8.850699329,7.243785973,7.538969614,7.961493186,6.958580092,7.031091736,7.324991111,7.67470667,7.222546186,7.279844215
"""1554691_a_at""",7.533544804,7.247996785,8.155298768,7.893111271,7.382022051,6.956491783,7.923161655,7.247080687,7.444680872,7.676637107,7.440833257,6.954842805,6.898227895,7.438728571,7.477843652,7.201548232,8.053703403,6.233783723,8.294454187,7.06608218,7.641070657,7.090198942,7.256660686,7.175112379,7.97679842,7.303306044,6.640056773,7.902989911,7.780387022,7.538685223,7.216360325,7.426782792,7.268106913,6.639045509,6.747959643,7.711514769,8.166864781,7.66651053,8.143093801,7.666402712,8.229229377,7.590987447,7.079575643,6.416011917,8.02289554,7.003775381,8.111062994,6.649910384,7.620028193,6.771175111,7.895654917,8.209803188,7.213575309,6.645589352,6.527358542,6.903564197,7.291445835,7.608168338,7.359111368,7.362329158,7.762438399,7.288228044,7.036688779,7.946679878,8.239774606,7.481330105,8.125399413,7.787447408,7.172817262,7.186938486,7.555526367,7.542721528,7.774884024,6.840370141,5.873185968,7.428914036,7.065352354,7.008027646,7.581133932,7.805041215,8.1602259,7.392294591,7.599206424,7.826342722,7.893239029,7.517241143,7.265766733,8.165295619,6.293706423,6.950358135,7.056469659,7.483851969,8.264640299,8.003643468,7.091704231,7.840683572,7.611169485,6.796859375,6.923769083,6.848650933,7.843211979,7.913762685,8.187727795
"""1554697_at""",7.821814224,6.242907117,6.858730739,6.658451218,6.379561928,5.653180806,6.837659838,5.231550863,6.14641062,6.750568733,6.153326349,5.596932874,5.707861172,6.058764298,6.158858933,5.539947264,6.674311291,6.071765869,6.757668881,6.033442592,6.856129042,5.456644224,5.645528782,5.887648834,7.206459173,6.974975234,5.395582822,5.71393301,6.509760173,6.334210375,5.962380115,5.34759769,5.738250689,5.9813221,6.410181996,5.383444889,7.062051092,5.999670463,7.83763672,5.653707215,7.381111532,6.128598173,6.165158243,6.692478689,6.716636849,6.671399111,6.214362416,5.347814064,6.50942429,5.648043545,7.448488566,6.048914285,5.63542103,6.19284484,5.129758002,5.523512693,6.372779213,6.07373574,5.56612427,6.234609268,5.959201243,6.555678606,5.641435785,6.062892237,6.654032564,7.031910677,7.542574076,6.616771369,5.48668335,6.244416498,5.905190136,6.347406955,6.191192413,6.338392203,5.225132045,5.351585556,5.276750763,6.407085762,6.304465774,6.242317172,6.808641197,6.310113049,6.340121059,6.701452088,6.38531831,6.389417957,6.429794614,7.073055596,5.070081052,7.021711299,6.756278337,6.01662122,6.160033353,6.239572856,6.853895,6.152702061,6.5326237,5.47049014,5.46898371,6.056893114,6.151898631,5.5659978,6.822762113
"""1554701_a_at""",6.726506667,7.203096055,6.881949614,6.997385687,6.842638605,6.860377836,6.626611552,6.227804274,6.363376443,7.375085096,7.166325955,5.870086324,6.556439989,6.858256881,6.931355944,6.286290197,7.18975337,7.050237973,7.699898857,5.914339357,6.685315322,6.896313146,6.507285908,6.885743862,7.073663799,6.615009023,7.401990377,6.7781117,6.69840572,7.338705154,7.133017692,6.752348516,6.086065944,6.30148825,5.980263989,6.490391266,7.573487586,6.824381765,7.095452503,7.249809464,7.044677622,6.895815569,6.870339177,6.57731072,6.94386464,6.315658941,7.144823811,6.860659323,6.524949752,6.501287893,7.371999877,6.848883938,5.983504204,6.59749057,6.433634972,6.461629284,6.474404466,6.617708684,7.159598587,7.354003534,6.444299472,6.729352668,6.863547625,6.755791741,6.840885563,6.824359821,7.246727866,7.045099633,7.11829676,6.605220451,6.957069222,7.19321941,6.574951201,6.331796558,6.385330605,6.883272288,6.499152994,7.601203307,7.447480541,7.292782731,6.252120885,6.706034568,6.472135812,6.408220162,6.178449031,7.250089559,6.900383559,7.025381184,6.601098394,6.499296081,7.171918506,6.246703876,7.08724271,6.954249087,6.629132301,6.692758747,7.170004929,6.174944727,6.084528199,6.274546426,6.98094349,7.299362755,7.147616074
