ID_REF,GSM631755,GSM631756,GSM631757,GSM631758,GSM631759,GSM631760,GSM631761,GSM631762,GSM631763,GSM631764,GSM631765,GSM631766,GSM631767
"""201035_s_at""",8.23786,7.46166,7.95159,7.44748,7.53602,7.65042,7.85878,7.51009,7.84262,7.72104,8.08043,7.49913,7.61641
"""201036_s_at""",8.69373,8.39006,10.3161,6.90073,7.91739,6.79584,9.32415,6.91158,5.52705,6.76228,4.30362,7.29433,5.6039
"""201037_at""",9.68602,8.50926,8.51282,7.01886,10.6344,8.04631,9.49019,8.04611,8.34921,6.97136,8.2047,9.7734,8.8746
"""201038_s_at""",7.80263,7.92436,7.95972,5.83509,6.83975,7.2611,7.40597,6.99868,6.30599,5.80996,5.60888,6.37584,6.10017
"""201039_s_at""",5.92396,5.28858,5.25386,5.91402,7.56914,6.32514,7.20769,5.48964,6.01069,5.45919,5.58724,6.00504,6.19894
"""201040_at""",7.49896,6.42354,6.66979,6.87631,6.90617,7.23059,7.18457,6.48991,6.98997,7.30698,7.07172,7.0707,7.05264
"""201041_s_at""",9.7165,9.55374,8.37977,7.60429,10.6636,9.42167,9.14954,7.84057,7.37946,11.0439,8.00546,9.43009,8.48823
"""201042_at""",8.02319,7.26998,6.55568,6.74612,7.05343,5.81449,8.20506,6.95374,7.69392,7.691,6.86918,8.25776,8.21831
"""201043_s_at""",4.28722,4.31527,4.24198,4.23671,4.38686,4.58028,4.08194,4.22438,4.97586,4.39817,4.59685,4.07096,4.29923
"""201044_x_at""",5.00023,4.59263,4.95536,5.43573,5.81415,5.17395,4.86172,5.16864,5.26334,5.4492,5.64639,5.14197,5.61542
"""201045_s_at""",3.9544,4.16566,4.22464,4.94245,4.24707,4.0305,4.34697,4.67857,4.95166,4.76554,5.48013,4.65795,5.27591
"""201046_s_at""",8.42,8.11092,7.89111,8.79423,8.68509,7.49092,8.75951,8.53635,8.78726,9.17634,9.00788,8.57161,8.13163
"""201047_x_at""",9.26135,9.00205,9.13168,8.10484,9.0436,9.16271,8.8913,8.2275,8.13146,7.24761,7.27189,8.74344,7.47833
"""201048_x_at""",3.58023,3.41554,3.36039,3.66613,3.51946,3.60493,3.69996,3.71529,3.72293,3.78928,3.84689,3.62008,4.14881
"""201049_s_at""",12.5077,12.1944,11.6007,12.3525,12.0558,12.3799,11.6195,11.621,11.2819,11.4476,11.5707,11.8169,11.3658
"""201050_at""",7.13182,7.25665,7.99007,7.98917,6.96216,6.88339,8.1826,7.02188,6.8025,8.05382,7.49534,7.3477,6.54208
"""201051_at""",7.77492,7.44416,7.56417,6.3329,7.38665,8.05078,7.95967,6.70749,6.40047,5.86336,5.87165,6.91249,6.21902
"""201052_s_at""",7.3629,6.9188,6.53299,6.18187,7.24512,6.91674,6.69135,6.23489,6.14872,6.13578,6.49541,5.93819,6.63106
"""201053_s_at""",7.1364,7.96009,7.69177,7.41239,7.58225,6.88327,7.2845,7.62761,7.40245,6.58359,6.22715,6.06434,6.65918
"""201054_at""",8.34482,6.80343,7.2582,6.22386,7.15095,7.60515,7.20993,5.30311,4.13293,5.30141,5.37562,6.78542,4.74363
"""201055_s_at""",6.90227,6.86857,6.8291,7.00916,7.2378,6.97202,7.49429,7.18614,7.18198,6.91536,7.51469,6.90331,7.04769
"""201056_at""",6.42974,7.00986,6.79838,6.67142,6.31146,5.91456,6.50445,7.03918,6.17761,6.59924,6.29717,6.32898,6.46423
"""201057_s_at""",8.097,8.657,8.74564,8.62585,8.88296,7.64606,8.36053,8.33638,7.93089,8.71041,8.03104,8.124,7.1777
"""201058_s_at""",6.69709,6.19539,4.8104,5.42637,6.15109,5.06074,5.22359,5.82904,4.8343,5.77121,5.60619,5.9996,5.49354
"""201059_at""",9.77648,10.3916,9.81139,9.88496,10.0351,10.0233,10.0425,10.5159,9.48018,10.011,9.70589,10.4178,10.2661
"""201060_x_at""",5.86579,5.04229,5.81268,4.11071,5.66313,5.80081,4.91109,4.27812,4.99604,5.06278,4.90391,5.2809,5.0728
"""201061_s_at""",8.45753,8.76497,8.60107,7.20204,8.91949,7.82826,8.35886,8.58453,8.47351,7.94376,8.51025,7.83671,9.34542
"""201062_at""",3.06318,2.87957,3.08907,3.00435,3.1265,3.01746,2.90608,3.03228,3.22182,3.06061,3.07273,2.98298,3.35465
"""201063_at""",8.2251,8.92013,8.57406,7.27577,9.23733,7.41176,9.59429,8.8328,8.80803,8.05866,8.23737,8.64264,9.34173
"""201064_s_at""",8.60237,8.23449,7.67623,8.84069,7.95994,8.97305,7.12166,7.21175,7.40714,7.92493,7.9846,7.21175,6.94984
"""201065_s_at""",8.23343,8.53599,9.07164,8.26772,8.2212,7.96287,9.50612,7.58439,8.43435,7.46166,6.57036,9.85205,8.02928
"""201066_at""",8.61845,7.92704,7.54911,7.58613,8.43328,9.12192,8.01714,7.15669,5.93887,7.10595,6.64888,7.69774,6.66725
"""201067_at""",7.37335,7.5685,7.97101,6.76629,6.80045,7.22316,7.4023,7.3158,6.15491,6.27248,6.32261,5.85596,6.78835
"""201068_s_at""",10.5069,10.4095,10.3446,8.82134,10.1707,10.5006,10.46,9.4693,9.65466,7.7813,7.86427,9.06849,8.7919
"""201069_at""",7.08605,7.64922,7.54534,6.92755,7.00324,6.54744,6.82317,7.87869,6.96607,7.06746,7.18096,6.66792,6.47874
"""201070_x_at""",6.93212,6.96712,6.79491,6.6881,7.59617,7.59097,7.62908,7.83431,7.92041,7.07172,7.89686,7.71953,7.98602
"""201071_x_at""",10.2676,9.89893,10.1142,9.41688,10.1424,10.1295,9.53821,9.11641,7.56991,7.53975,7.73379,9.66074,8.07571
"""201072_s_at""",5.74423,5.96638,5.59978,5.19427,6.42489,6.04749,6.95864,6.91992,8.49414,5.91479,5.7256,7.76844,7.24475
"""201073_s_at""",4.08132,4.09245,3.85806,4.2318,4.09714,4.05041,3.79437,4.00054,4.21225,4.12369,4.50062,4.25359,4.44698
"""201074_at""",7.07429,7.14743,6.93165,6.31785,6.53168,6.5485,6.76204,6.50271,6.80351,6.61859,6.17737,7.75866,5.99786
"""201075_s_at""",5.28451,4.48078,4.84203,4.49245,4.82061,4.64894,4.70661,4.39123,4.57857,4.26817,4.41327,4.695,4.5404
"""201076_at""",8.58158,8.27269,8.36411,7.84768,8.23173,8.15131,8.53513,8.22779,7.73761,8.12373,7.57581,8.04313,7.5514
"""201077_s_at""",9.63914,8.98066,8.88004,8.8104,9.55729,9.22469,8.87476,8.92113,8.59631,8.59643,8.67304,8.43101,8.19158
"""201078_at""",9.85139,9.34897,9.51685,8.06641,9.1931,10.0592,9.03255,7.79794,7.04134,7.08755,6.8873,8.20855,6.94751
"""201079_at""",8.49432,8.15817,7.35497,7.62688,7.99446,8.13292,7.28859,7.44993,6.88732,7.77577,7.15095,7.54162,6.98754
"""201080_at""",6.22587,6.48798,6.52383,6.75493,6.42997,6.42311,6.60958,6.60612,6.56667,7.26968,6.70132,6.63122,6.62274
"""201081_s_at""",5.0793,5.31068,5.2538,6.12188,5.52924,5.48715,5.48297,5.53361,5.83328,6.20626,6.06152,5.60849,6.10454
"""201082_s_at""",4.75414,4.46523,4.10744,4.62535,4.21854,4.09717,4.88602,3.45976,3.49345,4.23167,4.28821,4.84848,3.63557
"""201083_s_at""",2.95342,3.08359,2.82248,2.62942,3.08864,3.05691,3.22464,2.73827,3.23256,2.76434,2.76033,2.93126,2.74039
"""201084_s_at""",9.37296,9.37827,9.85779,7.52625,9.0116,9.05863,9.03407,8.43526,7.38698,6.4843,6.7627,7.698,7.20785
"""201085_s_at""",6.12895,6.44166,5.3202,5.8453,8.31922,7.38593,8.19997,6.73234,7.19116,5.84407,6.49464,7.25625,7.88629
"""201086_x_at""",8.69649,8.44386,8.60684,7.56871,7.88947,7.42109,7.87872,7.78112,6.49598,7.07803,6.39185,7.67833,6.61608
"""201087_at""",7.20991,6.95217,7.16626,6.97877,7.77628,6.52298,7.38915,7.22027,6.9857,6.86825,7.29245,7.61051,7.13117
"""201088_at""",7.28803,7.23723,7.1398,6.36496,7.39837,6.28866,6.91908,6.57906,6.16327,6.16331,6.39401,6.11007,7.03621
"""201089_at""",8.87556,8.14067,9.12175,6.57438,9.41939,9.18364,9.31019,7.21107,6.48108,7.09617,7.28815,6.86466,7.11775
"""201090_x_at""",12.2965,11.2302,11.7509,9.46451,12.4592,11.7724,12.6981,11.0564,10.935,10.7966,10.8027,11.3841,11.4381
"""201091_s_at""",5.79394,5.39972,5.74673,4.32766,5.73831,5.06394,5.39202,5.95665,6.14432,3.93684,4.35229,5.33429,5.31463
"""201092_at""",8.76647,9.05981,9.34677,7.67178,8.64199,8.59401,8.60969,8.73385,7.90882,7.26951,6.85332,8.5119,7.50548
"""201093_x_at""",8.93217,8.66456,8.43636,8.43234,8.96918,8.75545,8.60888,8.62545,8.43808,8.67391,8.13048,9.11669,9.15891
"""201094_at""",12.4312,12.5558,12.6248,11.9393,12.1482,12.6208,11.833,12.4504,12.2175,11.4473,11.2272,11.5012,11.6887
"""201095_at""",8.21051,8.45751,8.50066,7.82699,8.17174,8.446,7.74475,7.65869,6.85682,7.10875,6.6558,7.14049,7.14406
"""201096_s_at""",8.31286,7.54295,6.87984,6.17345,8.67333,8.29972,7.00982,6.87792,7.20853,5.14062,5.07228,6.35428,6.24464
"""201097_s_at""",11.1067,10.5172,10.6857,10.2736,11.2696,10.7422,11.0593,10.3745,8.91557,9.62381,9.149,10.6908,9.8692
"""201098_at""",7.95389,7.68158,8.04293,6.30908,7.59022,7.20965,7.37385,6.84809,6.19137,5.71022,5.04083,6.75297,6.18193
"""201099_at""",7.50683,7.75534,8.33181,5.68695,6.92072,7.47716,7.36017,6.96031,5.38197,5.13115,5.02489,6.5954,5.44616
"""201100_s_at""",8.63285,9.0935,9.11734,8.69107,8.54433,8.66393,8.9525,8.38621,8.66249,8.5976,8.42026,8.97265,7.93406
"""201101_s_at""",5.83232,5.72213,5.42231,5.01321,7.64207,6.95772,8.46976,5.32433,5.9823,5.36164,5.21827,6.93602,6.50294
"""201102_s_at""",6.5103,6.59987,6.47981,7.11186,6.76245,6.43404,7.15268,6.82203,6.92415,7.36973,6.92783,7.57557,7.05787
"""201103_x_at""",9.84634,9.80296,9.91758,9.83982,10.4617,9.68726,9.81347,9.52521,8.15724,8.84914,8.8673,10.3215,8.63629
"""201104_x_at""",7.33312,7.08829,7.32981,6.76615,7.72508,7.2091,7.07042,6.45355,6.94137,6.5157,7.0064,7.52389,7.25071
"""201105_at""",6.12756,7.04119,6.33508,6.59411,6.35307,6.25068,6.66683,6.26992,6.17831,6.3666,5.93808,8.3308,6.41097
"""201106_at""",9.08208,9.77502,9.03344,8.29103,8.80679,8.56844,8.94173,9.59711,8.53148,8.67522,8.55264,9.28283,7.70468
"""201107_s_at""",4.37799,4.01143,4.28969,4.72235,4.26936,4.85242,4.22333,4.72078,5.0398,5.05639,5.27771,4.63806,4.99385
"""201108_s_at""",6.8839,7.74746,6.96941,5.53941,6.83761,6.1582,6.49536,7.09875,6.28696,6.60351,6.86253,6.17827,5.76009
"""201109_s_at""",5.4744,5.34095,5.3553,4.36752,5.34542,4.68364,4.89587,5.19347,4.9908,4.72482,5.04548,5.46176,5.24971
"""201110_s_at""",5.57833,6.22701,6.00966,2.88161,5.7964,4.64967,4.9534,5.73567,3.99254,3.96245,4.57085,5.44457,3.93983
"""201111_at""",6.81027,6.35175,6.27911,6.5061,6.99926,5.53949,6.17042,6.56546,7.72401,5.56297,5.0005,6.73404,5.12893
"""201112_s_at""",9.16043,8.60177,8.82596,7.83598,9.20692,8.8091,8.53096,7.96237,8.11568,7.29939,6.35034,7.49512,6.54536
"""201113_at""",9.23967,9.06555,8.28121,8.95039,9.25005,9.08168,8.49301,9.37415,8.84322,8.32843,7.03936,8.67631,7.23135
"""201114_x_at""",9.74668,9.50477,9.05012,8.12722,9.58665,9.77991,9.14293,9.58023,9.34475,7.41422,7.51454,8.83135,9.14695
"""201115_at""",7.26952,6.73114,6.67264,7.54987,7.43439,6.52942,6.87121,6.68465,7.13581,7.53361,7.14885,6.65779,6.32534
"""201116_s_at""",9.98063,8.82553,10.8467,6.32494,7.64276,8.35415,10.4181,5.67606,4.90458,6.43226,6.44905,6.24026,6.72741
"""201117_s_at""",7.16551,6.90983,8.41539,4.74166,5.74168,5.65231,7.49697,5.21919,3.60882,5.10114,4.70699,4.82619,5.30782
"""201118_at""",7.61448,6.6362,6.66616,5.43816,7.46125,6.76844,6.23757,5.13268,4.82215,5.70032,5.49802,5.5305,5.25288
"""201119_s_at""",9.29692,8.92458,9.04651,9.27884,8.85233,9.0542,9.22354,9.09901,8.83418,9.14284,9.09796,8.62895,8.38129
"""201120_s_at""",7.78982,6.1545,7.0485,6.03314,6.55973,7.36206,6.72432,5.71497,6.50233,5.74716,6.0017,6.2689,6.13772
"""201121_s_at""",8.75602,8.76362,9.4385,7.57041,8.499,9.03835,8.88633,7.77427,6.58248,6.49061,6.86588,8.03872,7.20599
"""201122_x_at""",7.65896,7.64874,7.7408,8.39281,8.61518,7.38704,6.97486,7.73908,7.14238,7.95932,8.08369,7.9802,7.52264
"""201123_s_at""",7.63653,6.40768,6.52772,4.43104,7.88385,7.08202,5.34134,5.19749,3.82386,4.38941,4.67055,5.03471,4.35591
"""201124_at""",5.42483,5.7115,5.95604,5.64571,6.00275,5.82238,5.73588,5.96314,5.48298,6.18103,6.14989,5.76186,5.89087
"""201125_s_at""",9.29337,9.33439,9.33861,7.8715,9.36311,8.6236,8.7187,9.04669,9.27273,8.52667,8.81791,9.45724,9.26641
"""201126_s_at""",7.62508,7.00078,7.07235,7.87629,8.12709,8.1802,7.67638,7.22145,7.08721,8.10102,8.08934,7.90927,6.94144
"""201127_s_at""",7.26133,6.16866,6.46986,5.89866,6.30983,6.54079,7.08831,5.71609,5.95231,5.59899,6.17719,6.21841,6.13627
"""201128_s_at""",10.1798,9.75625,10.506,8.18851,9.19787,9.79044,10.7524,8.45028,8.50472,8.63586,8.14168,9.57597,7.90878
"""201129_at""",6.29171,5.66184,5.67745,5.72541,6.02752,5.58034,6.66036,5.44036,5.42569,5.63843,4.61056,6.51244,6.61992
"""201130_s_at""",3.90943,3.28491,3.56998,3.63099,3.98574,3.70752,3.55825,3.44601,3.87989,3.70534,3.72786,3.75628,4.10842
"""201131_s_at""",10.6637,10.6686,10.6271,10.4805,11.0605,11.0212,11.1635,10.1103,10.2155,9.88934,10.1404,11.404,10.0988
"""201132_at""",8.11345,8.09947,8.57257,5.33988,7.87172,8.74656,7.99407,7.03023,5.84783,5.1024,4.01406,6.06434,5.22496
"""201133_s_at""",7.77873,6.93223,8.06044,5.44997,7.13125,7.14429,7.66986,5.7016,5.19054,4.67851,4.7561,5.82142,5.44461
"""201134_x_at""",10.2244,10.3264,10.1347,9.60239,9.24266,9.3872,9.47311,10.2942,9.99273,9.18202,8.27001,9.71828,8.6737
"""201135_at""",9.17254,9.45367,8.75594,8.96073,8.1421,8.4832,8.58237,9.81481,8.70065,8.64262,7.42459,8.92129,7.66858
"""201136_at""",9.20629,8.37364,8.2446,9.0715,9.00992,10.0227,8.96047,7.74346,7.47444,7.66511,8.22425,8.37263,7.81667
"""201137_s_at""",5.80516,5.41384,4.86781,6.59724,6.04462,5.42225,4.625,5.79771,6.40554,7.36432,5.69876,5.88747,6.46193
"""201138_s_at""",5.62545,5.70635,5.03772,4.34397,5.41685,5.47955,4.50184,5.40579,5.54901,4.27302,4.60668,4.70478,4.49878
"""201139_s_at""",8.07189,7.5692,7.46644,6.60972,8.32612,6.72764,7.67845,7.05181,7.31158,6.06514,6.14131,7.09651,6.91051
"""201140_s_at""",5.79587,5.72637,6.08884,6.15807,5.65536,5.78673,5.46587,6.03261,5.8941,6.43052,6.38938,5.66504,5.82112
"""201141_at""",6.96934,7.49323,7.6465,5.06205,5.68343,5.59092,7.22391,5.64118,5.03925,5.57724,5.0426,5.8119,6.63629
"""201142_at""",8.50919,8.2891,8.20564,6.21952,8.75138,8.34865,7.25966,7.23706,6.8083,5.82379,6.14592,6.7691,7.05765
"""201143_s_at""",7.30308,7.87636,7.33399,6.19429,7.81718,7.18207,7.13596,7.84309,6.45499,5.82053,6.4693,6.50938,6.64408
"""201144_s_at""",9.13385,8.36786,8.17535,7.36862,9.14841,8.82417,8.26702,7.99299,8.00942,7.46884,7.70774,7.82077,7.69434
"""201145_at""",8.65158,8.27723,8.7124,8.33294,8.42499,8.3808,8.84915,7.67191,7.60139,7.73257,7.37815,7.59025,7.37821
"""201146_at""",8.86916,8.73673,8.64567,6.4559,8.34858,8.87872,8.14129,7.54289,6.81826,5.75038,6.43239,7.78418,6.95212
"""201147_s_at""",4.10102,4.29399,4.22987,3.95673,4.76621,3.92604,4.61334,4.39192,4.05948,4.44954,4.85248,4.14471,4.58959
"""201148_s_at""",5.24586,5.22705,5.36162,5.97908,5.8237,5.51917,5.67152,5.60572,5.63608,6.42039,5.91232,5.69112,5.75607
"""201149_s_at""",5.22746,5.10936,5.15524,5.96003,5.56831,5.39698,5.41249,5.5263,5.83619,6.00661,6.3275,5.73752,6.33818
"""201150_s_at""",4.83127,5.76767,5.88258,6.40504,6.25821,4.50701,6.13289,5.15923,4.63486,6.60875,5.70886,5.62411,5.6812
"""201151_s_at""",3.19901,3.03751,3.68497,2.99091,3.27684,3.28133,3.3568,2.9979,3.16076,3.092,2.86819,3.15859,3.08202
"""201152_s_at""",7.20417,7.5081,7.29836,5.09082,7.31545,7.3063,7.15537,7.07281,6.3041,5.32652,5.02454,6.50492,6.29228
"""201153_s_at""",7.5549,8.39624,8.13019,6.46921,7.84533,7.46229,7.45429,7.6639,7.26581,6.04044,6.36958,7.1178,5.78055
"""201154_x_at""",12.0546,11.7887,11.4576,11.4043,12.4758,12.5713,11.3173,11.2198,10.3108,10.4512,10.1442,11.331,10.5508
"""201155_s_at""",7.89307,7.84311,7.65457,7.45182,8.18442,7.86331,8.12242,8.30424,8.21527,8.25621,9.01242,8.25872,8.6062
"""201156_s_at""",6.14387,5.70009,5.85169,5.88327,5.75605,5.70732,5.69434,6.66849,6.16412,5.9687,5.89313,5.61895,5.75196
"""201157_s_at""",8.14819,7.59981,7.21247,6.83767,8.10675,7.96701,7.72623,6.73134,6.31658,6.45633,6.34015,6.68465,6.34568
"""201158_at""",5.78023,6.17818,6.15438,5.78896,6.02772,5.12782,6.55042,6.30207,6.07083,6.45493,6.05153,6.24335,6.06733
"""201159_s_at""",4.53628,4.62968,4.85667,5.41301,5.10818,4.96853,5.0168,4.99993,5.50258,5.51601,5.55455,5.1051,6.12404
"""201160_s_at""",8.87624,9.12172,8.5554,8.80655,9.17474,9.36424,7.81303,9.68838,9.28597,8.97011,8.78844,9.11723,9.18066
"""201161_s_at""",8.20562,7.48391,6.40022,7.31597,8.49496,8.52526,6.69344,6.96744,6.68802,6.43876,6.78645,7.53748,8.01588
"""201162_at""",9.5502,9.56781,9.2011,8.08082,9.20771,8.06563,9.00399,8.93541,7.18835,7.73244,7.73018,9.9558,8.03232
"""201163_s_at""",9.42872,9.50094,9.69224,8.41848,9.03741,6.98052,8.8143,9.54327,7.56346,7.84418,7.44734,10.0536,8.45678
"""201164_s_at""",7.82265,7.86317,7.82117,7.49819,7.61821,7.48191,7.53972,7.43424,6.68368,7.13535,6.97607,7.61712,6.24234
"""201165_s_at""",7.0424,7.18334,7.49909,6.39555,7.49298,6.95726,7.45703,7.12833,6.82591,6.35518,5.91201,7.80569,6.94645
"""201166_s_at""",9.79622,9.99725,10.4965,9.46789,9.93682,9.52772,10.1702,9.59939,9.51739,9.55886,9.11651,10.4678,9.08203
"""201167_x_at""",4.13063,3.8476,3.84646,4.4287,4.61535,4.42281,4.35171,4.00241,4.18948,4.29709,4.22286,4.00469,4.34227
"""201168_x_at""",7.79925,7.33511,6.66118,7.32333,7.65814,7.21211,7.54503,7.44889,7.16844,7.77548,7.91317,7.40446,7.55707
"""201169_s_at""",4.33533,4.09341,4.20301,4.47917,4.16883,4.72806,4.33915,4.6238,5.04705,4.82333,5.17118,4.98869,4.71728
"""201170_s_at""",9.23149,8.91312,8.66137,6.46416,8.60387,9.79563,9.61728,7.62694,7.18007,8.58448,8.38409,10.2304,7.76022
"""201171_at""",3.15761,3.25561,3.28075,2.75374,3.1399,2.93192,3.1936,3.15143,2.98511,3.0281,3.1252,3.09455,3.36772
"""201172_x_at""",10.1994,9.90576,9.6277,9.01824,10.2488,10.1561,10.4754,9.64493,9.59291,8.82517,8.64937,10.3305,8.6089
"""201173_x_at""",10.043,9.38244,8.85033,9.01532,10.1871,10.0679,9.84706,9.47592,9.34742,9.3554,9.39736,9.82745,9.00355
"""201174_s_at""",8.70632,8.72797,9.40586,7.85061,9.15936,8.51439,9.72662,8.31445,8.30175,8.35326,7.84396,8.71562,7.37586
"""201175_at""",7.97,7.03094,7.10343,7.15772,7.83121,8.03998,7.41671,6.69607,6.50325,6.77955,6.24783,6.91271,6.25986
"""201176_s_at""",8.90684,8.58438,8.75036,7.8313,8.61095,8.52938,8.65959,7.52471,6.88908,6.89093,6.60803,7.8171,7.49324
"""201177_s_at""",7.882,8.09068,8.36639,6.996,8.18866,7.74248,7.78719,7.65153,7.2843,6.25409,6.00894,6.94674,6.84236
"""201178_at""",8.23063,8.02739,8.35513,7.40041,8.03659,7.78729,8.8404,7.57837,7.2515,7.51671,7.23965,7.66687,7.77829
"""201179_s_at""",7.74248,6.77556,6.76806,5.15254,7.41528,8.11976,5.78778,5.75444,6.14281,5.2474,5.75702,6.29534,5.58523
"""201180_s_at""",10.5588,10.4755,10.531,8.91926,10.7381,10.2075,10.1117,10.2908,9.54428,7.56131,8.34618,9.75588,9.25953
"""201181_at""",6.94208,6.82537,6.43859,5.98108,6.47488,7.24901,6.19497,6.15272,5.86209,5.56135,5.45486,6.24531,5.75961
"""201182_s_at""",5.89434,5.86339,6.01073,6.82023,7.03556,7.13273,7.44435,6.34692,6.91115,6.52732,6.82478,6.84548,7.18762
"""201183_s_at""",7.09942,7.69405,6.92228,5.60694,7.60759,6.77351,8.07319,8.02368,8.08067,6.6157,6.08568,8.25478,8.02536
"""201184_s_at""",7.91226,7.88456,8.03555,7.90861,8.08102,7.39785,8.6382,8.28151,8.3487,8.48182,8.6873,8.40109,8.32398
"""201185_at""",7.27369,7.79292,7.63049,7.96021,6.78154,6.86751,6.66438,7.73116,6.48619,7.70952,7.17263,7.45157,6.74775
"""201186_at""",9.03908,8.94804,8.89507,8.32497,8.78903,9.36372,9.18753,9.04912,8.31579,8.6433,8.30228,9.22742,8.6229
"""201187_s_at""",4.3419,4.56633,4.3715,5.45446,4.5868,4.52616,4.5016,4.87802,5.11142,5.36439,5.62332,5.04918,5.20902
"""201188_s_at""",6.94544,6.18264,6.03193,5.37533,8.10736,6.8569,7.2443,5.94114,5.63824,5.6061,5.88739,6.62243,5.99189
"""201189_s_at""",8.53304,8.34054,8.02159,6.07307,9.25026,7.93375,8.86336,8.17967,7.83088,7.57517,8.45674,7.92236,8.2915
"""201190_s_at""",8.11182,8.0984,8.59028,6.90332,7.98551,8.0409,8.28409,7.47951,6.64757,6.52885,6.28842,7.44905,6.9186
"""201191_at""",7.29233,6.69117,7.4753,6.04451,7.21393,6.91597,7.19853,5.93035,5.51009,5.49568,5.78769,6.02101,6.09057
"""201192_s_at""",6.87282,6.37268,6.40464,6.53342,7.06287,6.7204,6.66714,6.27981,7.07508,6.10028,6.23975,6.34429,6.2685
"""201193_at""",8.8834,9.39772,8.74788,7.95668,6.24076,8.32963,7.51605,8.7591,7.71594,7.1959,6.0067,8.06309,5.68546
"""201194_at""",8.42482,7.70324,8.10066,7.80751,7.7344,7.8539,7.70139,7.52603,7.26684,7.63087,7.20142,8.0281,6.96169
"""201195_s_at""",8.83581,7.54506,8.9097,7.14939,10.3893,8.12529,9.62716,7.34185,7.71232,6.81247,8.54356,8.21165,8.1652
"""201196_s_at""",7.64351,7.0441,6.89719,5.53907,7.70476,7.7896,6.461,6.00795,5.94999,5.26661,5.87792,5.78846,5.90505
"""201197_at""",7.81953,7.96548,8.04991,5.9601,7.61836,7.85147,6.77344,7.10572,6.35647,5.24574,5.59181,5.98828,5.97402
"""201198_s_at""",8.6463,7.79018,7.95702,6.2524,8.64169,9.15924,8.0362,6.54439,6.58949,6.19374,6.36572,6.83547,7.08265
"""201199_s_at""",9.70531,9.63371,9.15404,7.96636,9.15097,8.89948,8.87783,9.01911,9.10003,8.15178,7.99999,8.11722,8.51358
"""201200_at""",7.90161,8.19503,8.26492,7.51589,7.93757,8.03906,8.0182,7.8278,6.24427,7.01871,6.85315,7.34086,7.04824
"""201201_at""",9.61616,9.2845,8.70704,9.11464,8.95434,9.1293,9.11401,9.18237,8.85297,8.71892,8.32004,8.96958,8.51035
"""201202_at""",7.57032,7.17329,7.4029,5.55516,6.67385,6.80236,7.36437,6.11913,5.79014,5.38121,4.8721,6.10811,5.70872
"""201203_s_at""",4.74715,4.67137,4.72322,5.23837,6.15565,5.18261,5.43299,4.76131,5.21262,5.00688,5.60633,5.58716,5.55074
"""201204_s_at""",7.39294,7.74728,6.60653,7.27469,7.25611,6.62804,7.07922,7.98958,7.95937,7.99429,7.72956,7.86905,7.03078
"""201205_at""",4.61157,4.86471,4.8389,5.27704,4.8772,5.02539,5.09521,5.55476,5.97697,5.67103,5.89859,5.33853,6.56568
"""201206_s_at""",6.72902,7.29091,6.21574,6.95991,7.49351,7.34438,7.21001,7.94599,7.95424,7.06863,7.1405,7.96447,7.4449
"""201207_at""",8.63052,8.47946,7.22375,7.32039,8.8358,8.64686,7.41911,8.06136,7.53429,7.38998,7.25091,8.61397,7.34899
"""201208_s_at""",6.73421,6.69117,6.19558,7.39845,6.93152,7.32564,6.77551,6.73777,7.20758,7.28748,7.12607,6.99872,6.89148
"""201209_at""",8.87085,8.40481,8.57543,7.82177,8.18068,8.19077,8.59254,8.00521,7.07607,8.36,7.27537,8.28956,8.11456
"""201210_at""",9.69919,9.17176,9.13123,7.73225,9.66833,9.83043,9.44131,8.79839,7.81279,7.87801,7.66924,8.2996,7.5627
"""201211_s_at""",4.57888,4.40186,4.61002,4.91927,4.92931,5.22009,4.89788,4.27829,4.92546,4.96891,4.95696,4.94087,4.81199
"""201212_at""",6.97393,7.26015,7.18437,6.20856,6.24971,5.88619,7.62638,7.14824,6.79777,6.0624,6.42872,6.59773,7.37136
"""201213_at""",6.34285,6.26993,6.20918,6.1754,5.96244,6.48654,6.25691,6.04561,6.14905,6.1694,6.05849,6.11243,6.01218
"""201214_s_at""",8.40558,8.45495,8.23592,7.70184,7.32362,7.79268,8.03628,7.92755,7.51378,7.058,6.63665,7.64275,6.5536
"""201215_at""",9.54426,8.90037,8.55674,7.46729,9.1247,8.48759,7.43928,8.78884,7.42493,6.96251,5.83457,8.60129,7.51208
"""201216_at""",8.78697,9.23452,8.87529,9.11335,8.8919,8.89125,9.12913,9.35589,9.10283,8.88598,7.78173,9.56419,8.41377
"""201217_x_at""",13.3929,13.2565,13.2183,13.0213,13.0313,13.3168,13.1429,12.6488,12.1488,12.7162,12.6647,13.0489,12.3045
"""201218_at""",6.95786,7.26287,7.41519,6.76626,6.95906,6.42252,6.44211,6.54731,5.89627,5.66495,6.03669,7.2733,6.11515
"""201219_at""",7.27231,7.53685,7.20239,6.91619,7.53444,7.03331,6.7243,7.94244,6.65956,6.76676,6.63325,6.96976,6.95275
"""201220_x_at""",9.57404,9.82046,9.32844,9.70579,9.76365,9.26806,9.44057,10.8033,10.4842,9.82088,10.2895,10.5641,10.0859
"""201221_s_at""",8.58675,8.78158,8.41101,9.02726,9.20876,7.99304,9.67926,9.2088,9.57998,10.0549,9.90765,10.0889,8.82487
